dimension,precision_at_5,precision_at_10,precision_at_15
306,0.995703125,0.9945312500000001,0.9962239583333333
308,0.9953125,0.996875,0.996484375
310,0.9953125,0.9958984375,0.996484375
312,0.99609375,0.9970703125,0.9959635416666667
314,0.995703125,0.996875,0.99609375
316,0.996875,0.997265625,0.9962239583333333
318,0.9957031249999999,0.9962890625,0.9966145833333333
320,0.996484375,0.996484375,0.9971354166666666
322,0.996484375,0.99609375,0.9964843750000001
324,0.9976562499999999,0.9962890625,0.9976562499999999
326,0.997265625,0.9974609375,0.9975260416666667
328,0.997265625,0.996875,0.9973958333333333
330,0.998046875,0.9978515625000001,0.997265625
332,0.9984375000000001,0.9978515625000001,0.99765625
334,0.996875,0.998046875,0.9979166666666667
336,0.998046875,0.998046875,0.9984375000000001
338,0.9976562499999999,0.998046875,0.9979166666666668
340,0.998046875,0.9982421875,0.9984375000000001
342,0.997265625,0.9978515625,0.9984375000000001
344,0.997265625,0.9974609375,0.9984375000000001
346,0.99765625,0.998046875,0.9981770833333334
348,0.9984375000000001,0.998046875,0.9981770833333334
350,0.9984375,0.9976562499999999,0.9985677083333333
352,0.998046875,0.9982421875,0.9989583333333334
354,0.997265625,0.9978515625,0.9988281250000001
356,0.998046875,0.99765625,0.9985677083333333
358,0.998828125,0.9978515625,0.9985677083333334
360,0.998828125,0.9982421875,0.9988281250000001
362,0.9984375000000001,0.9982421875,0.9988281250000001
364,0.998828125,0.998046875,0.9988281250000001
366,0.998828125,0.998046875,0.9986979166666667
368,0.998828125,0.9982421875,0.9985677083333334
370,0.998828125,0.9982421875,0.9989583333333334
372,0.99921875,0.9982421875,0.9986979166666667
374,0.9984375,0.9984375,0.9988281250000001
376,0.99921875,0.9982421875,0.9989583333333334
378,0.9984375,0.9984375,0.9990885416666667
380,0.9984375,0.9986328125,0.9990885416666667
382,0.99921875,0.9986328125,0.9990885416666667
384,0.998828125,0.9986328124999999,0.99921875
386,0.9984375,0.9984375000000001,0.9990885416666667
388,0.998828125,0.9986328125,0.9990885416666667
390,0.9984375,0.998828125,0.9990885416666667
392,0.9984375,0.998828125,0.99921875
394,0.998828125,0.998828125,0.9990885416666667
396,0.9984375,0.9986328125,0.9993489583333334
398,0.99921875,0.998828125,0.99921875
400,0.99921875,0.998828125,0.99921875
402,0.998828125,0.998828125,0.9993489583333334
404,0.998828125,0.998828125,0.99921875
406,1.0,0.99921875,0.99921875
408,0.99921875,0.99921875,0.9993489583333334
410,0.99921875,0.9994140625,0.9993489583333334
412,0.99921875,0.9994140625,0.99921875
414,0.99921875,0.9990234375,0.9993489583333334
416,0.999609375,0.9994140625,0.9993489583333334
418,0.999609375,0.99921875,0.9993489583333334
420,0.999609375,0.999609375,0.999609375
422,0.999609375,0.9994140625,0.999609375
424,0.999609375,0.9994140625000001,0.9994791666666667
426,0.99921875,0.999609375,0.999609375
428,0.99921875,0.999609375,0.9994791666666667
430,0.99921875,0.999609375,0.9993489583333334
432,1.0,0.999609375,0.9994791666666667
434,1.0,0.9998046875,0.9994791666666667
436,1.0,0.9998046875,0.9994791666666667
438,1.0,0.999609375,0.999609375
440,1.0,0.999609375,0.9997395833333333
442,1.0,0.9998046875,0.9997395833333333
444,1.0,0.9998046875,0.9997395833333333
446,1.0,0.9998046875,0.9998697916666667
448,1.0,0.9998046875,0.9998697916666667
450,1.0,0.9998046875,0.9997395833333333
452,1.0,0.9998046875,0.9997395833333333
454,1.0,1.0,0.9997395833333333
456,1.0,1.0,0.9998697916666667
458,1.0,1.0,0.9998697916666667
460,1.0,1.0,1.0
462,1.0,1.0,0.9998697916666667
464,1.0,1.0,0.9998697916666667
466,1.0,1.0,0.9998697916666667
468,1.0,1.0,0.9998697916666667
470,1.0,1.0,1.0
472,1.0,1.0,1.0
474,1.0,1.0,1.0
476,1.0,1.0,1.0
478,1.0,1.0,1.0
480,1.0,1.0,1.0
482,1.0,1.0,1.0
484,1.0,1.0,1.0
486,1.0,1.0,1.0
488,1.0,1.0,1.0
490,1.0,1.0,1.0
492,1.0,1.0,1.0
494,1.0,1.0,1.0
496,1.0,1.0,1.0
