image_embedding_entropy,caption_embedding_entropy,image_embedding_entropy_256,caption_embedding_entropy_256,image_embedding_entropy_128,caption_embedding_entropy_128,image_embedding_entropy_64,caption_embedding_entropy_64
8.995088943543585,8.90942114996426,7.962485755742178,7.944720966120981,6.930968685705315,6.90136604296991,5.886202664371014,5.846812477545714
8.9928534231226,8.944599963228374,7.982147251656335,7.947110445464235,6.9683260034722165,6.911890563223315,5.947857917460317,5.843692465176607
8.99340209422252,8.972566700118964,7.976318897969239,7.983402629011863,6.957381665160932,6.968242531517987,5.925835454319039,5.949078931918838
8.994987256833888,8.909639521098796,7.975828410542837,7.966974089599516,6.95432975096258,6.942138480038031,5.922145845393872,5.895205259132137
8.993692928432555,8.943487298479576,7.933928211360548,7.987850837920683,6.885560235503167,6.977118491461166,5.817878392755135,5.958300844148262
8.99334657606237,8.92874514711041,7.958758260039446,7.930220760763617,6.92687248667417,6.87716594077628,5.888722473853831,5.809824599818667
8.985812772122113,8.936309130966865,7.970199246834406,7.920066591077589,6.946300650791667,6.872385826103647,5.902339654028431,5.784615581001547
8.995528670698551,8.928698708953702,7.986033887442488,7.957822513411284,6.973575471241067,6.93083983697336,5.950360385461397,5.891047018395541
8.995281260350238,8.929983392241509,7.904488016034483,7.976436108634406,6.830761840875029,6.955740788697022,5.796473319841962,5.933496238712903
8.993118502166794,8.932276683133374,7.967075545738691,7.968574385066202,6.938620182554247,6.94721132693501,5.888416288373888,5.913598154438398
8.993818596492293,8.943466587338971,7.965906528939866,7.950503453674703,6.934948547643396,6.907643758966065,5.88899168587854,5.862978723962954
8.993611184612316,8.864131678753573,7.976440286646826,7.964537092871455,6.954959202142914,6.934316705777001,5.917743674226758,5.884870847033422
8.992958263893962,8.934926736092532,7.967084071549994,7.962348638704066,6.93578196568853,6.933682529709463,5.884866641676739,5.898748286418739
8.995287903691768,8.941931871550356,7.979153529903131,7.9538423068437725,6.961111953083924,6.9200176443623445,5.934567364493332,5.860971293657222
8.992124609761948,8.927370468477044,7.968057053576512,7.967747180260938,6.942961186122477,6.943496224177966,5.900031866346854,5.911460453817858
8.993699829849028,8.921290020874649,7.977095717509192,7.952181451077755,6.957240580607111,6.915832549699133,5.9233422674403435,5.887640204571939
8.995908371087669,8.885628985797325,7.978640296007498,7.925139296520349,6.959913661637194,6.8696862080605445,5.93390227984888,5.769879940718735
8.992903192015882,8.891132216166136,7.982137343685382,7.947678845704582,6.966016507023679,6.905002630070978,5.944044927305023,5.863967257650478
8.988720485347844,8.912317859020026,7.956476318579325,7.91963519140753,6.918431714910632,6.86516590572773,5.883196225905694,5.821256784754315
8.993665576726908,8.876202183150692,7.9309783222525745,7.967220039859299,6.880640268807675,6.938764551056726,5.801951943235167,5.899873570380055
8.98794719028879,8.940708423744073,7.968936018459747,7.990990207775511,6.942718223582567,6.982527315984564,5.90687043543225,5.967640858373965
8.99333411537302,8.941946891028316,7.971028534185457,7.960554452164908,6.94381119053089,6.932111216056376,5.912201063997059,5.893746539817363
8.993893828624024,8.947044592876662,7.949842621287807,7.954524160149645,6.907942696354979,6.920747274312489,5.826030843027281,5.86849255604457
8.994038180317148,8.942978446272253,7.970891124880209,7.965165881802383,6.945175455021451,6.940059856114404,5.897211105594334,5.897947782597346
8.994171330714735,8.946861460690931,7.958192892263694,7.97803617774087,6.922939555471439,6.958990089024267,5.875045750668882,5.937287235416337
8.99292585825508,8.922187884622943,7.968295814139523,7.971595538264975,6.941514370767122,6.949590694757108,5.908895941366751,5.916793511658536
8.98894811954046,8.930686389904478,7.952131969656939,7.980364590414126,6.90924058408779,6.964336389969886,5.838785414534781,5.938782284497226
8.994812567356902,8.885748097274565,7.978477327940105,7.894115169203818,6.961406864722992,6.816752062382353,5.9357205427402935,5.748645338535834
8.993234879377063,8.9286036699714,7.98384361251499,7.947638124617066,6.970461850984659,6.906274561154378,5.950800689336802,5.849556906291067
8.995228263244334,8.952337625943548,7.981651166555198,7.909000500771791,6.965448767793998,6.835918154868276,5.941479982404809,5.751253732168937
8.993274606215596,8.956044312519456,7.970328248659347,7.9250654440927635,6.94609436065813,6.868607560526304,5.90216525097725,5.7968612395853985
8.994678258036785,8.950166553476361,7.937593605746509,7.987696030693899,6.8964466121049774,6.976564687795276,5.815325406812495,5.960547175402391
8.994752733138217,8.93895895663567,7.968468235502831,7.977566973755208,6.943280929142592,6.959281546027813,5.906392705160244,5.9359195314103275
8.99491931016699,8.957635698516135,7.93208420814636,7.9788373174233875,6.875815649809109,6.962690834840998,5.808401145860309,5.936768044387987
8.993931013844598,8.921922282309659,7.964553937872964,7.981683884594402,6.939827277236308,6.965416141800248,5.891067069714651,5.9385568633479355
8.994432334057201,8.931544940172111,7.984549062346337,7.9602461197479055,6.971555709130604,6.931712857738253,5.94943361505337,5.88736274037947
8.991933868379162,8.91548309180613,7.953067139222526,7.92570984809263,6.916583655248887,6.882725633556244,5.844311601266812,5.826448112756616
8.994445656472795,8.982657755472076,7.976201590647246,7.988809767990026,6.953633541642491,6.978765952924146,5.9274249856998935,5.961534893612402
8.99267111682575,8.94199117863561,7.968733144749907,7.974272842439634,6.941355896354118,6.955809421360999,5.8903301022221894,5.923702374723337
8.99365264965851,8.94769203564234,7.986782174517949,7.927929520953587,6.975014938858228,6.871912861430662,5.957026502099841,5.759880432251805
8.992016990944952,8.963167362087365,7.938462458076138,7.960414583479567,6.883097584156133,6.929088009791938,5.8334078528065785,5.873671722815078
8.988936785012305,8.920827276498262,7.939560202505919,7.986888997318511,6.887078527848418,6.974510021449939,5.737214563428568,5.953951182533277
8.99428534618141,8.907490517916816,7.935884839024804,7.961853832282149,6.893894111553157,6.930583082121773,5.839599498370912,5.882968953648396
8.994236709194407,8.915220626076923,7.954428550651672,7.970580059859524,6.915781802655934,6.947846764459484,5.8523084531709095,5.919024461158094
